HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
BA64676,RBI3010,SX3656835,A-2017-NQ617,5,,3,361677.5,7/22/17,8/2/17,1,1,41.94523891,-87.65681537,2050,0,RBI3010,4/7/16,4/7/17,2002,Hyundai,Sonata,NCPK416,Silver,357840,0,Diann,Burrill,F,2/15/62,460-46-8483,V151-8122-1452,5/30/20,IL,6/6/03,723-879-0279 ,dburrill@mailjeep.com,0
EA58163,IBW9879,WV7566020,A-2017-PG334,2,,3,400921.9,6/16/17,6/27/17,0,2,41.692848,-87.61331731,1520,0,IBW9879,8/6/16,8/6/17,1997,Chrysler,Pacifica,ZRZF984,Silver,398508,0,Silvia,Pennell,F,6/13/49,394-80-7509,N646-8689-7622,3/17/21,IL,5/26/09,728-338-0706 ,spennell@beemail.com,0
GD27076,AJL5352,OT8388522,A-2016-QA664,2,,3,367033.2,8/25/16,9/6/16,0,1,41.89751009,-87.65760212,1690,0,AJL5352,7/12/15,7/11/16,1998,Ford,Focus,EIWW248,Dark Red,361800,0,Gregorio,Carrington,M,5/9/67,824-55-9587,W187-1362-3939,4/23/21,IL,1/14/99,729-869-0305 ,gcarrington@freshmaail.com,0
BB02424,DEZ7171,SY0453472,A-2018-VR497,5,,1,82795.9,10/1/18,10/7/18,1,1,41.72258292,-87.57495848,34210,1,DEZ7171,6/3/17,6/3/18,2014,Toyota,Sienna,BJOB560,White,80592,0,Jacinto,Bastain,M,5/1/42,768-58-0865,P252-4580-5574,5/2/19,IL,11/11/03,241-223-0776 ,jbastain@husshmail.com,0
JG80157,RGK7393,VN8546671,A-2017-XQ535,2,,3,141545,3/17/17,3/21/17,1,1,41.71747191,-87.59962268,2210,0,CFL3241,5/7/16,5/7/17,2010,Chevrolet,Suburban,RNWL241,Light Brown,126672,0,Shonda,Santibanez,F,12/15/49,235-12-2699,A882-9026-4368,9/2/18,IL,2/5/10,259-591-0002 ,ssantibanez@outloop.com,0
DJ03531,IMO5899,NO1952857,A-2016-JC894,4,,3,212435.8,6/11/16,6/15/16,1,3,41.9214274,-87.75375576,1850,0,IMO5899,5/20/15,5/19/16,2005,Nissan,Rogue,ZJGG949,White,198924,0,Lina,Abatemarco,F,11/1/82,691-86-7541,U629-3826-7518,5/14/20,IL,10/4/13,258-410-0966 ,labatemarco@mmail.com,0
HA05129,NKF7863,XN4311279,A-2017-RU378,1,,3,64696.9,9/4/17,9/7/17,1,1,41.78687015,-87.80116331,1460,0,NKF7863,3/16/16,3/16/17,2014,Hyundai,Sonata,ZZSL911,Silver,58320,0,Steven,Samsa,M,12/8/57,820-89-1073,F304-6639-3438,5/24/21,IL,9/24/13,259-837-0742 ,ssamsa@freshmaail.com,0
FL07301,XZK5437,OO9569104,A-2016-XW950,5,,1,201359.2,10/4/16,10/12/16,0,1,41.90898946,-87.80436284,37630,1,XZK5437,2/7/15,2/7/16,2006,Toyota,Rav-4,BFQK412,Med. Dark Gray,186840,0,Beatrice,Weyel,F,6/9/40,778-01-8249,F133-3693-4738,5/30/20,IL,2/15/03,221-259-0444 ,bweyel@freshmaail.com,0
LE33683,YLD3650,NR6700164,A-2017-SG188,2,,1,74743.8,4/29/17,5/13/17,0,5,41.90080165,-87.62427247,2093,1,YLD3650,5/11/16,5/11/17,2010,BMW,X5,AYVI966,Med Dk Blue,68544,1,Hollis,Babi,M,4/25/81,493-23-7538,G337-4513-2908,3/27/21,IL,3/18/00,238-611-0689 ,hbabi@life.com,0
HK98123,CYB7485,VN7933569,A-2016-WJ161,2,,3,386249.5,9/18/16,10/1/16,1,1,41.87831014,-87.6175759,2750,0,CYB7485,10/11/15,10/10/16,1998,Ford,Transit,KOKX137,Med Red,382752,0,Asa,Deking,M,1/13/94,141-15-4180,Z429-9500-7519,11/10/21,IL,10/14/06,235-276-0113 ,adeking@mailjeep.com,0
IL08680,PFL9165,WQ0036971,A-2016-DZ306,2,,1,168168.5,3/22/16,4/2/16,0,4,41.99759056,-87.66063912,2553,1,PFL9165,8/14/15,8/13/16,2009,Jeep,Cherokee,XZOK801,Gold,157332,0,Glenna,Beaudine,F,3/2/81,380-82-5191,J466-1942-7088,9/9/21,IL,1/5/14,745-277-0177 ,gbeaudine@beemail.com,0
JF47595,HIZ7204,RQ5378478,A-2017-TP658,5,,1,209783.4,2/19/17,2/28/17,0,1,41.80884489,-87.58718912,46483,1,HIZ7204,5/3/16,5/3/17,2008,Mercedes,GLC,KQAR162,Black,205524,0,Lila,Jungles,F,2/17/40,214-75-1709,O631-5505-2069,8/27/18,IL,7/23/03,241-919-0311 ,ljungles@beemail.com,0
HE51947,PBA5217,RQ1401838,A-2018-XX889,5,,1,176934.4,9/22/18,10/4/18,1,4,41.83490206,-87.64513773,16040,1,PBA5217,11/19/17,11/19/18,2010,Chrysler,Pacifica,FVYB188,Silver,174528,0,Keith,Standford,M,3/16/54,895-18-6355,L482-7383-2813,4/25/21,IL,3/13/03,746-562-0747 ,kstandford@freshmaail.com,0
EH29521,XDY4674,US7684354,A-2017-QK123,2,,3,234647.4,2/20/17,3/4/17,1,1,41.81635848,-87.62154816,1190,0,XDY4674,5/10/16,5/10/17,2007,Jeep,Renegade,RLGV009,Black,227640,0,Rudolph,Froning,M,11/9/42,030-91-5954,X426-2218-9875,10/18/19,IL,11/16/08,261-937-0085 ,rfroning@mooosend.com,0
AE25680,GNJ7722,OX8468526,A-2016-JH676,1,,3,138554.3,8/2/16,8/16/16,0,1,41.87205805,-87.74507934,2740,0,GNJ7722,10/6/15,10/5/16,2010,Subaru,XV Crosstrek,PEPO190,Gold,132120,0,Rhonda,Byington,F,4/7/80,523-84-2784,K592-8101-1986,4/5/20,IL,2/19/02,221-509-0136 ,rbyington@gmxx.com,0
KC66021,HIF1643,RQ2844018,A-2018-LB891,5,,1,66488,8/31/18,9/10/18,0,1,41.75335698,-87.70264255,26850,1,HIF1643,2/13/17,2/13/18,2015,GMC,Acadia,ZAFV302,Black,55404,0,Henrietta,Czarnecki,F,10/21/81,898-38-4220,K545-5902-6952,5/21/21,IL,7/5/03,749-466-0939 ,hczarnecki@lightemail.com,0
MJ25313,ZGX5492,PR0234045,A-2016-TR709,5,,3,320102.8,1/12/16,1/22/16,0,1,41.96502964,-87.71096162,2714,0,ZGX5492,10/25/15,10/24/16,2002,Chevrolet,Cruze,ISBR286,Gold,313320,0,Dillon,Hattem,M,8/19/63,220-07-5564,Y462-7797-7895,9/1/21,IL,9/4/14,723-894-0509 ,dhattem@fasstmail.com,0
AD96832,ZUR7128,SV7646877,A-2018-ZC526,2,,1,324707.8,8/28/18,8/28/18,1,1,42.01216713,-87.6905173,19470,1,ZUR7128,11/13/17,11/13/18,2002,Ford,Transit,FLZM752,Silver,322368,0,Cindi,Viljoen,F,6/12/88,747-99-2743,A132-4511-3051,12/4/21,IL,10/14/17,750-517-0448 ,cviljoen@mooosend.com,0
FA04916,XMZ3692,OX4601039,A-2018-JJ452,3,,1,217512.2,10/12/18,10/24/18,1,1,42.01904268,-87.70833212,26890,1,XMZ3692,8/13/17,8/13/18,2007,Ford,Escape,KEHW616,Black,215292,0,Madeline,Hougham,F,9/27/71,734-79-2711,L443-6349-8127,5/2/18,IL,3/19/01,230-585-0289 ,mhougham@outloop.com,0
AL73099,PLH5992,PZ4952868,A-2016-RO690,5,,3,110984,1/12/16,1/14/16,1,2,41.97959355,-87.75858927,1759.5,0,PLH5992,2/18/15,2/18/16,2011,Hyundai,Elantra,JGOH709,Med Dk Blue,103440,0,Erica,Helmboldt,F,1/13/81,379-20-1391,I145-9231-9956,2/19/21,IL,1/14/16,748-603-0576 ,ehelmboldt@beemail.com,0
LB03531,ZXK8458,NS4742983,A-2016-RC449,3,,3,126175.9,1/15/16,1/23/16,0,1,41.75895236,-87.57750653,1200,0,ZXK8458,3/19/15,3/18/16,2010,Acura,RDX,WUJJ645,Gold,114120,0,Alexander,Danenhower,M,12/15/47,542-80-2614,P250-4190-8771,9/21/19,IL,2/18/11,350-697-0007 ,adanenhower@mmail.com,0
MF66043,JGT6422,NX1324598,A-2016-IB448,3,,1,160710.5,6/29/16,6/29/16,0,1,41.86309346,-87.6274658,21830,1,JGT6422,11/23/15,11/22/16,2008,Ford,F-150,NZYR263,Med. Dark Gray,158400,0,Teresita,Wacaster,F,9/7/55,378-41-9550,D704-1367-6897,8/5/18,IL,1/20/06,221-621-0252 ,twacaster@mailjeep.com,0
EF62177,YYZ6061,ZU9939106,A-2018-IM413,2,,3,192925.5,7/12/18,7/18/18,0,1,41.88457722,-87.62440363,2530,0,YYZ6061,1/20/17,1/20/18,2009,Hyundai,Sonata,VEQC344,Med Dk Blue,189504,0,Morgan,Bounous,F,12/19/78,140-23-4421,M930-9652-1060,5/31/19,IL,5/23/09,237-434-0510 ,mbounous@life.com,0
LB91491,CZT5410,QP5835323,A-2017-JK260,5,,1,207173.5,6/10/17,6/21/17,1,1,41.73879909,-87.64121073,25350,1,CZT5410,11/18/16,11/18/17,2006,Volkswagen,Passat,QBTP349,Silver,203940,0,Shelia,Sane,F,1/9/46,149-49-8059,Y351-6363-8445,5/3/19,IL,1/17/09,749-272-0615 ,ssane@mmail.com,0
LD26949,IOJ7890,SW0112779,A-2018-GO104,5,,3,197737.7,1/12/18,1/19/18,0,1,41.96165205,-87.71055481,3358,0,IOJ7890,4/18/17,4/18/18,2010,Ford,Focus,FHSM117,Silver,183072,0,Esmeralda,Jerrell,F,8/18/62,396-33-0492,A154-8570-5213,2/18/18,IL,6/21/03,745-523-0992 ,ejerrell@mooosend.com,0
FC50805,OCN5353,VV5272504,A-2016-WJ712,5,,1,113992.9,2/23/16,3/7/16,1,1,41.73682263,-87.58578342,28658,1,OCN5353,1/25/15,1/25/16,2011,Chevrolet,Silverado,RWHZ383,Med. Dark Gray,109440,0,Tommie,Deluhery,F,11/21/94,825-44-1391,B357-9375-1481,9/20/21,IL,10/1/16,238-781-0303 ,tdeluhery@beemail.com,0
KL59187,YZO7747,NU7781647,A-2018-BE395,3,,3,43933.7,11/3/18,11/5/18,0,1,41.78061287,-87.70816142,2710,0,YZO7747,2/19/17,2/19/18,2015,Toyota,Corolla,FCGL662,Silver,29574,1,Millard,Bexley,M,4/11/65,752-41-0919,V952-1470-4799,12/7/20,IL,9/7/11,827-366-0074 ,mbexley@gmxx.com,0
IA01954,TDI9269,RX5423754,A-2017-SA511,4,,3,254944.4,12/28/17,12/28/17,1,1,42.00909475,-87.66075069,2950,0,DXO5718,4/2/16,4/2/17,2005,Toyota,Rav-4,YVKH111,Black,250332,0,Beth,Obbink,F,6/23/95,374-68-1312,O360-5701-6813,5/19/20,IL,3/22/07,741-898-0667 ,bobbink@ggmail.com,0
KK82543,GSI3831,RU0702087,A-2016-YD299,5,,1,182737.4,12/5/16,12/14/16,1,2,41.79017254,-87.65734763,30170,1,TTT1708,2/9/15,2/9/16,2008,Chevrolet,Trax,FVNN500,Light Brown,172704,0,Ty,Palladino,M,6/23/92,860-30-0917,K170-9147-8097,5/6/21,IL,10/6/16,728-886-0729 ,tpalladino@fasstmail.com,0
IF10022,RLN9289,SN2755183,A-2018-ND612,2,,3,90831.9,8/31/18,9/3/18,0,5,41.67045106,-87.64151563,1090,0,RLN9289,2/16/17,2/16/18,2014,Chrysler,300,PGTJ789,Med. Dark Gray,89268,0,Doretha,Hordyk,F,9/30/45,036-91-9648,V399-1494-5984,8/10/18,IL,8/15/00,746-810-0502 ,dhordyk@freshmaail.com,0
CC99314,BQH1714,OO6282493,A-2016-YB164,2,,3,363795.5,6/26/16,7/4/16,0,1,41.95285299,-87.79612953,1242,0,BQH1714,5/6/15,5/5/16,2001,Honda,Accord,TJDG700,Med Dark Green,352800,0,Helen,Hamic,F,8/9/43,301-79-7419,T257-5499-5670,3/24/19,IL,10/24/04,232-256-0751 ,hhamic@beemail.com,0
IH21570,DSX7698,PV4232116,A-2018-MR903,3,,3,215108.2,9/13/18,9/25/18,1,4,41.77780768,-87.76867153,1180,0,XTM7403,2/26/17,2/26/18,2007,Buick,Encore,SRQW799,Silver,206928,0,Carly,Flower,F,11/17/52,894-78-2082,C760-5039-4142,12/14/19,IL,10/24/99,741-807-0859 ,cflower@yahoot.com,0
DF13458,PCK1675,WN6687211,A-2016-FB831,1,,3,78696.5,12/16/16,12/16/16,0,1,41.7662891,-87.58238984,1810,0,PCK1675,4/26/15,4/25/16,2010,Dodge,Ram,VWLT304,Med Dk Blue,67896,1,Tracie,Gerring,F,9/27/53,594-22-6305,Y836-2929-1171,2/18/20,IL,1/7/05,258-518-0488 ,tgerring@gmxx.com,0
JK88978,OTM4988,PO2867254,A-2018-KI215,5,,3,279054.7,8/4/18,8/11/18,1,1,41.82953596,-87.67267101,1184.5,0,NLP8694,4/26/17,4/26/18,2006,Honda,Pilot,NFHR134,Light Brown,272724,0,Boyd,Vang,M,1/31/45,542-14-4483,B474-6579-3852,12/7/18,IL,11/11/16,841-650-0587 ,bvang@husshmail.com,0
JG24742,LAW9699,YV6577181,A-2016-HJ971,4,,3,428506.4,4/17/16,4/23/16,0,3,41.86411696,-87.61894998,1730,0,LAW9699,1/22/15,1/22/16,1998,Honda,Civic,HDZG944,Black,423576,0,Frankie,Buehring,M,1/15/87,752-20-4258,L784-6913-3595,9/23/18,IL,8/1/09,741-231-0670 ,fbuehring@mmail.com,0
II94591,COV7639,XO0684564,A-2016-ZP953,3,,3,106846.5,8/29/16,9/5/16,0,1,41.84742098,-87.6123912,2740,0,COV7639,5/15/15,5/14/16,2012,Mercedes,GLE,GDZX897,Black,93936,0,Paige,Vasiloff,F,5/18/58,379-53-7907,O738-5131-2945,9/12/18,IL,5/3/00,729-804-0442 ,pvasiloff@mooosend.com,0
EJ69890,USA6595,RU3556647,A-2018-RO767,5,,3,156432,2/8/18,2/14/18,0,1,41.77800459,-87.76185936,2910,0,USA6595,1/11/17,1/11/18,2011,Ford,Fusion,ZSXO502,Med. Dark Gray,150876,0,Hanna,Ososkie,F,10/25/47,486-97-1968,K882-3396-1225,1/25/20,IL,11/7/13,259-571-0490 ,hososkie@freshmaail.com,0
BA73964,REQ7512,PT2241432,A-2018-SK750,2,,1,367828.7,5/3/18,5/15/18,0,1,41.7783291,-87.61572579,40540,1,GAA7173,3/27/17,3/27/18,2002,Toyota,Rav-4,UKLB443,Med. Dark Gray,365724,0,Robby,Rile,M,10/11/41,104-17-0889,U305-8403-8085,11/6/21,IL,11/19/06,359-848-0303 ,rrile@lightemail.com,0
KD28772,VNJ8973,QY3585855,A-2017-HE778,3,,1,146914.9,1/31/17,2/2/17,1,3,41.89578154,-87.63432724,16880,1,QCA2469,6/16/16,6/16/17,2011,Volkswagen,Jetta,SKWO467,White,140244,0,Ernest,Waechter,M,6/16/70,259-88-8649,P273-3489-2183,11/13/19,IL,4/8/03,261-809-0528 ,ewaechter@lightemail.com,1
HA84130,TEK9514,OS2660658,A-2016-SW728,5,,1,189527.8,6/28/16,7/3/16,1,3,41.87907221,-87.76467523,20570,1,JNI5120,8/14/15,8/13/16,2008,Honda,Odyssey,HPGE969,Med Dark Green,188160,0,Donte,Doxsee,M,10/6/96,079-21-8160,S707-7694-9361,5/25/21,IL,3/17/02,723-656-0882 ,ddoxsee@ggmail.com,0
GL96134,OIV7008,SQ0996695,A-2016-GF943,1,,3,86339.7,11/18/16,11/24/16,0,2,41.75831465,-87.61526504,1630,0,OIV7008,8/16/15,8/15/16,2013,Acura,RDX,BAVL278,Silver,71640,0,Norma,Steinkirchner,F,9/1/88,795-73-3937,H465-3790-1344,6/13/18,IL,6/26/10,745-382-0855 ,nsteinkirchner@mooosend.com,0
FG15586,DDM4760,XQ9244848,A-2016-EH758,5,,1,66185.9,12/4/16,12/6/16,1,1,41.89142316,-87.74582768,19820,1,DDM4760,1/1/15,1/1/16,2013,Chevrolet,Equinox,KSVT373,Black,65628,0,Wes,Emore,M,1/6/49,230-36-8000,U339-9357-6903,9/20/20,IL,10/25/04,745-470-0910 ,wemore@mailjeep.com,0
GB84785,KWI4236,NQ1837943,A-2016-DY707,1,,3,238695.5,7/6/16,7/15/16,0,2,41.73664184,-87.61253653,1240,0,KWI4236,4/3/15,4/2/16,2004,Jeep,Renegade,JRWQ261,Black,231696,0,Doretha,Tibbet,F,11/23/38,268-83-6600,W523-3034-4495,2/20/21,IL,10/21/01,247-863-0752 ,dtibbet@mmail.com,0
CD81490,CIF2595,VR0198405,A-2017-TS850,2,,3,104770.1,6/8/17,6/15/17,0,1,41.94356352,-87.79438355,2300,0,CIF2595,2/10/16,2/9/17,2007,Subaru,Outback,AWAC301,Light Brown,95424,1,Valentin,Racines,M,9/7/96,841-12-8787,N778-4833-7869,8/17/21,IL,5/18/07,750-582-0790 ,vracines@lightemail.com,0
FF21110,DJN3503,YS5424315,A-2016-UY262,3,,3,117059,8/3/16,8/4/16,1,1,41.85263366,-87.72915564,2510,0,DJN3503,7/12/15,7/11/16,2004,Nissan,Sentra,GLDL213,Silver,115488,1,Marisa,Hudgen,F,9/4/91,844-97-5400,S918-2225-5205,6/14/20,IL,4/22/01,247-439-0860 ,mhudgen@gmxx.com,0
JK45782,JGZ7121,RT6840847,A-2018-IZ494,3,,1,53139.6,9/22/18,10/4/18,0,1,41.8806333,-87.62780997,3415.5,1,JGZ7121,11/12/17,11/12/18,2013,Toyota,Rav-4,BZLW702,White,48588,1,Abbie,Dapice,F,4/14/42,697-91-3008,I349-4715-8069,12/1/20,IL,1/24/03,358-691-0225 ,adapice@beemail.com,0
AC27451,EUU9769,YZ7566990,A-2016-CT979,4,,3,131096.9,5/4/16,5/8/16,0,3,41.9246824,-87.71950184,2430,0,EUU9769,3/26/15,3/25/16,2010,Jeep,Wrangler,ZMAM035,Silver,116208,0,Buck,Stebenne,M,7/13/83,317-68-8766,N680-1206-2042,9/26/18,IL,9/22/13,729-902-0790 ,bstebenne@husshmail.com,0
GA62816,JFF2761,RY1022103,A-2016-XA843,5,,3,42097.3,10/28/16,11/2/16,0,2,41.89565166,-87.70771743,2240,0,JFF2761,5/11/15,5/10/16,2012,Toyota,Rav-4,MXGL983,Med Dk Blue,37224,1,Susanne,Traudt,F,7/24/87,062-39-1643,V332-4521-3514,3/1/21,IL,4/6/09,723-505-0589 ,straudt@mmail.com,0
MB17303,HYM2835,YW5444141,A-2017-OT274,2,,3,90098.9,11/1/17,11/12/17,0,1,41.83794567,-87.64545983,1770,0,HYM2835,1/22/16,1/21/17,2013,Chevrolet,Malibu,HRMH413,Dark Red,79764,0,Dianne,Adelberg,F,11/12/94,161-99-9065,V177-5560-1837,1/2/20,IL,5/16/13,840-621-0789 ,dadelberg@husshmail.com,0
EF79317,MWS5738,QY9967922,A-2016-GU883,3,,3,117606.2,3/26/16,4/3/16,0,1,41.85669757,-87.64646342,2960,0,MWS5738,3/23/15,3/22/16,2011,Nissan,Altima,JGJK798,Silver,108660,0,Rosalind,Luzum,F,12/21/39,138-07-8334,Q717-4794-3025,5/14/20,IL,10/7/14,738-399-0377 ,rluzum@mmail.com,0
CL06124,KTD5596,RU3281584,A-2017-UA125,1,,3,144534.3,9/3/17,9/3/17,0,1,41.99743743,-87.7638592,2340,0,KTD5596,7/12/16,7/12/17,2011,Chevrolet,Silverado,LVUR480,Light Brown,136080,0,Sonny,Strassman,M,10/16/87,830-71-8686,I688-6763-1375,8/7/21,IL,5/19/11,235-251-0981 ,sstrassman@fasstmail.com,0
GK05855,LUJ7559,WU2915342,A-2016-DB446,5,,3,45687.8,4/13/16,4/25/16,1,1,41.85400128,-87.66589962,1620,0,LUJ7559,3/10/15,3/9/16,2014,Dodge,Ram,YKSX464,Gold,36456,0,Beatrice,Carias,F,10/18/89,260-30-3046,V953-8259-5729,12/4/20,IL,5/11/08,637-456-0754 ,bcarias@fasstmail.com,0
EJ11974,UXH3674,XS9394267,A-2017-MQ298,3,,3,274590.8,6/15/17,6/20/17,0,1,41.87433069,-87.63960074,1060,0,UXH3674,2/18/16,2/17/17,2005,Honda,CR-V,SOYW940,Gold,264768,0,Brenda,Westermann,F,9/27/36,045-32-4670,D881-2252-6883,12/30/19,IL,8/26/99,748-457-0746 ,bwestermann@life.com,0
KM57786,GST3453,TY0393497,A-2016-LV483,2,,1,290003.5,6/14/16,6/16/16,0,1,41.79291088,-87.74207734,2710,1,GST3453,7/25/15,7/24/16,2004,Chevrolet,Cruze,QUAW980,Med. Dark Gray,277056,0,Lucia,Swimm,F,7/7/97,886-79-3654,E517-4639-9692,1/16/21,IL,5/19/17,738-311-0752 ,lswimm@lightemail.com,0
HJ97956,MLI4847,ZR3742044,A-2017-CO477,3,,1,92951.4,11/12/17,11/20/17,1,1,41.87206239,-87.75490425,40170,1,MLI4847,6/4/16,6/4/17,2013,Toyota,Corolla,QPNM149,Light Brown,84816,0,Blanche,Terres,F,10/5/00,510-69-2087,J428-5829-6620,9/11/19,IL,9/3/02,826-554-0870 ,bterres@lightemail.com,0
MA22782,RBD4666,ZR8241641,A-2016-HP797,5,,3,77380.8,3/25/16,4/6/16,0,1,41.90405272,-87.66779309,2090,0,RBD4666,11/9/15,11/8/16,2009,Lexus,NX,NWKZ711,Black,63798,1,Vicente,Willkomm,M,11/4/41,523-74-5900,T984-1807-5712,10/24/21,IL,11/7/13,247-262-0245 ,vwillkomm@mailjeep.com,0
EG03287,QWD8497,NS6693038,A-2017-NS432,1,,3,129334.5,12/3/17,12/15/17,1,1,41.80927145,-87.63089121,14720,0,QWD8497,9/17/16,9/17/17,2011,Nissan,Sentra,YRTA986,Black,123696,0,Andre,Loperfido,M,8/1/77,810-22-3782,L948-4162-7627,2/7/20,IL,1/27/01,261-805-0575 ,aloperfido@beemail.com,0
HJ52867,GKA2098,KA9895684,A-2017-IG204,1,,3,241369.3,8/5/17,8/9/17,1,4,41.78746198,-87.69347746,1610,0,GKA2098,1/23/16,1/22/17,2006,Toyota,Camry,GNWR779,Med Dark Green,229776,0,Marjorie,Woolett,F,10/5/68,582-42-9982,U550-9612-2995,6/11/18,IL,7/8/02,728-919-0526 ,mwoolett@ggmail.com,0
DD03591,HBO4001,PT9906392,A-2016-EW182,1,,3,415100.7,12/18/16,12/23/16,1,1,41.87577504,-87.67301419,14570,0,URO4544,7/3/15,7/2/16,1998,Volkswagen,Passat,XTFX385,White,405864,0,Zachery,Thomasian,M,3/24/55,305-60-1227,A175-4312-6021,11/14/21,IL,5/6/03,329-848-0845 ,zthomasian@mmail.com,0
LL05381,LPY9507,OW5040871,A-2018-OG929,3,,4,232471.8,12/12/18,12/19/18,1,6,41.89482746,-87.74565493,27278,1,LPY9507,2/8/17,2/8/18,2007,Chevrolet,Equinox,VKKN677,Silver,229368,0,Mitchel,Mctiernan,M,5/9/56,274-87-9287,Y702-8936-3570,11/16/21,IL,3/22/13,736-441-0453 ,mmctiernan@life.com,1
DH24885,ADB9529,ZV8395570,A-2017-FE361,3,,1,374676.4,12/20/17,12/23/17,0,1,41.98575616,-87.66378215,27266.5,1,ADB9529,9/8/16,9/8/17,1998,Ford,Edge,PCAX568,White,362040,0,William,Neris,M,9/23/71,794-74-1147,N807-5777-9125,3/26/20,IL,5/21/99,739-370-0335 ,wneris@zohoo.com,0
IG49677,LPM6944,ST8771938,A-2017-IV629,2,,1,298024.4,9/16/17,9/27/17,0,1,41.87870495,-87.74532124,31210,1,LPM6944,2/16/16,2/15/17,2003,Ford,Focus,OPPA335,Med Dk Blue,297108,0,Earnestine,Lockrow,F,10/29/85,124-08-8388,M961-9697-1050,8/1/20,IL,3/2/10,741-789-0462 ,elockrow@inboux.com,0
DH17232,CZQ4320,RQ2256581,A-2018-YB986,3,,1,342361.6,8/16/18,8/27/18,1,2,41.97260628,-87.74805607,27830,1,CZQ4320,1/25/17,1/25/18,2003,Chevrolet,Cruze,AIDR806,Med Red,339660,0,Ross,Deedon,M,2/11/85,675-56-0182,G443-1013-4651,5/23/19,IL,8/23/03,232-447-0797 ,rdeedon@inboux.com,0
HK70275,OUJ8640,PY6506577,A-2017-KD607,5,,3,66676.4,4/13/17,4/18/17,1,2,41.93213794,-87.70720738,2700,0,OUJ8640,11/19/16,11/19/17,2014,Nissan,Rogue,KNCL345,White,63108,0,Concepcion,Gokee,F,9/3/92,188-02-3265,I839-4888-3759,4/10/21,IL,1/12/14,746-226-0202 ,cgokee@mailjeep.com,0
EF15830,QKX7155,PW5550732,A-2017-PY426,3,,1,90079.6,1/30/17,2/8/17,1,1,42.01002354,-87.68384244,16690,1,QKX7155,6/10/16,6/10/17,2013,Volkswagen,Jetta,XFHR126,Silver,87252,0,Dino,Caro,M,10/9/85,261-36-9192,R966-8489-7242,9/8/19,IL,6/16/07,840-567-0173 ,dcaro@husshmail.com,0
GD66439,SDW5999,VO1714790,A-2017-VS743,3,,3,322626,12/9/17,12/21/17,1,1,41.99623075,-87.6896868,2250,0,SDW5999,6/17/16,6/17/17,2000,Ford,Edge,ODQO160,Light Brown,307740,0,Aubrey,Samuel,M,11/14/81,528-24-0042,F457-2590-6514,2/14/18,IL,2/9/03,739-525-0936 ,asamuel@mailjeep.com,0
MF24904,RLC1416,OO2524314,A-2016-JK709,2,,3,50768.3,11/12/16,11/17/16,0,1,41.95910043,-87.68239224,1290,0,UNE3534,8/21/15,8/20/16,2014,Ford,Transit,HKGU392,Black,45600,0,Carson,Viren,M,1/27/42,800-26-0343,Q305-1977-8840,10/11/19,IL,2/21/17,259-581-0587 ,cviren@husshmail.com,0
CK16686,EMS7262,SS3958117,A-2018-RI936,5,,3,95327.6,10/23/18,10/28/18,0,1,41.90986357,-87.7363803,13090,0,EMS7262,4/26/17,4/26/18,2013,Hyundai,Santa Fe,BUHP199,Silver,93948,0,Kirsten,Whyde,F,1/31/39,701-49-2462,D917-8686-8561,12/19/21,IL,9/11/09,324-667-0476 ,kwhyde@beemail.com,0
KE58966,MQS9632,SR2312220,A-2017-FN669,5,,1,188512.6,12/8/17,12/12/17,1,1,41.88438238,-87.62761347,28230,1,MQS9632,7/24/16,7/24/17,2009,Subaru,Outback,IRTA620,Black,183780,0,Earnest,Vaisman,M,6/4/42,818-46-9934,F362-9128-4413,2/24/19,IL,6/3/07,741-919-0884 ,evaisman@mmail.com,0
JB95524,ZFU4554,QX2714137,A-2018-HN137,2,,3,289034.6,9/26/18,9/26/18,1,2,41.75889574,-87.5840765,1350,0,ZFU4554,1/15/17,1/15/18,2006,Honda,Accord,QASE360,Silver,279696,0,Keenan,Braunstein,M,4/9/88,307-10-7580,B846-7926-8645,10/27/20,IL,1/8/11,741-516-0456 ,kbraunstein@beemail.com,0
GD94649,QZM1892,XX4015962,A-2016-QB477,5,,3,176427.2,4/17/16,4/17/16,0,1,41.89747568,-87.62836809,2277,0,QZM1892,1/8/15,1/8/16,2009,Ford,Escape,ELVZ943,Dark Red,161616,0,Michale,Fioretto,M,5/26/52,117-55-5787,R316-2367-3840,10/8/18,IL,11/17/07,358-244-0483 ,mfioretto@freshmaail.com,0
